,Filename,UtteranceName,Speaker,Text,Start,End,Length
261,CA-BO-IO,64_Parent_CA-BO-IO,Parent,You can...,651.0,653.0,2
265,CA-BO-IO,65_Parent_CA-BO-IO,Parent,It's not a mountain.,653.0,663.0,4
269,CA-BO-IO,66_Parent_CA-BO-IO,Parent,You can?,663.0,669.0,2
273,CA-BO-IO,67_Parent_CA-BO-IO,Parent,"A toucan? No, it's not a toucan. Uh, let's see. Well, we, we have some.",669.0,689.0,15
277,CA-BO-IO,68_Parent_CA-BO-IO,Parent,No. ,689.0,692.0,1
281,CA-BO-IO,69_Parent_CA-BO-IO,Parent,"No. But, um, what do we use the coffee grinds for?",692.0,701.0,11
285,CA-BO-IO,70_Parent_CA-BO-IO,Parent,"We, yeah, but what are, what are we using them for now?",701.0,713.0,12
289,CA-BO-IO,71_Parent_CA-BO-IO,Parent,"No, no, no. So you said, ""Oh, why, why did my mama...?"" W-where did my mom put the, uh, coffee grinds today?",713.0,724.0,22
293,CA-BO-IO,72_Parent_CA-BO-IO,Parent,"Okay, okay. So, um, what do I say? So we can use coffee grinds for this thing.",724.0,745.0,17
297,CA-BO-IO,73_Parent_CA-BO-IO,Parent,"Okay. So, so what this thing is i-, is, is, it, it's a plant.",745.0,754.0,14
301,CA-BO-IO,74_Parent_CA-BO-IO,Parent,Uh-huh.,754.0,761.0,1
305,CA-BO-IO,75_Parent_CA-BO-IO,Parent,"But you need to name the, the, you need to name the plant.",761.0,768.0,13
309,CA-BO-IO,76_Parent_CA-BO-IO,Parent,No.,768.0,774.0,1
313,CA-BO-IO,77_Parent_CA-BO-IO,Parent,"No, it's not a rose.",774.0,778.0,5
317,CA-BO-IO,78_Parent_CA-BO-IO,Parent,And w-what's a rose?,778.0,779.0,4
321,CA-BO-IO,79_Parent_CA-BO-IO,Parent,A rose...,779.0,781.0,2
323,CA-BO-IO,80_Parent_CA-BO-IO,Parent,"Uh, yeah, it's not a tree. Good. Yeah. So it's not a rose. What's a rose again? Uh-huh.",781.0,791.0,18
327,CA-BO-IO,81_Parent_CA-BO-IO,Parent,"So, it's not a...",791.0,793.0,4
331,CA-BO-IO,82_Parent_CA-BO-IO,Parent,"So it's not a f-, it's not a flower. It's not a tree.",793.0,805.0,13
335,CA-BO-IO,83_Parent_CA-BO-IO,Parent,"No, it's not that. What else is there?",805.0,813.0,8
339,CA-BO-IO,84_Parent_CA-BO-IO,Parent,Algae?,813.0,814.0,1
343,CA-BO-IO,85_Parent_CA-BO-IO,Parent,"It's not, it's not in the sea, remember?",814.0,825.0,8
347,CA-BO-IO,86_Parent_CA-BO-IO,Parent,"Ah, okay. So we, we, we bought some today at the store and we also p-, uh, plant, uh, have a plant of it.",825.0,836.0,24
351,CA-BO-IO,87_Parent_CA-BO-IO,Parent,"Yeah. Okay. Do you wanna do one more and you, you, you think of the word and I guess?",836.0,850.0,19
355,CA-BO-IO,88_Parent_CA-BO-IO,Parent,Taking one?,850.0,861.0,2
359,CA-BO-IO,89_Parent_CA-BO-IO,Parent,"Okay. Real, real quick because then we have to, I, I, I wanted to ask you a question. Well, I guess I can ask you now...",861.0,879.0,26
363,CA-BO-IO,90_Parent_CA-BO-IO,Parent,...if you want. What... ,879.0,885.0,4
367,CA-BO-IO,91_Parent_CA-BO-IO,Parent,Okay.,885.0,885.0,1
371,CA-BO-IO,92_Parent_CA-BO-IO,Parent,Is it...,885.0,886.0,2
375,CA-BO-IO,93_Parent_CA-BO-IO,Parent,"Is it in your r-, is it in your room?",886.0,893.0,10
379,CA-BO-IO,94_Parent_CA-BO-IO,Parent,Is it in your desk?,893.0,897.0,5
383,CA-BO-IO,95_Parent_CA-BO-IO,Parent,Is it...,897.0,900.0,2
387,CA-BO-IO,96_Parent_CA-BO-IO,Parent,"It's on your desk. You have a lot of stuff on your desk. Is it la-, paper?",900.0,910.0,17
391,CA-BO-IO,97_Parent_CA-BO-IO,Parent,A pencil?,910.0,913.0,2
395,CA-BO-IO,98_Parent_CA-BO-IO,Parent,"Ma-, a marker, foot?",913.0,923.0,4
399,CA-BO-IO,99_Parent_CA-BO-IO,Parent,"Um, what else could be?",923.0,936.0,5
407,CA-BO-IO,100_Parent_CA-BO-IO,Parent,"Um, it's not a pen, it's not a pencil.",941.0,946.0,9
411,CA-BO-IO,101_Parent_CA-BO-IO,Parent,"Not a pencil, not a... Um, ink. Does it have ink?",946.0,965.0,11
415,CA-BO-IO,102_Parent_CA-BO-IO,Parent,"Okay. Is it, what, is it black?",965.0,975.0,7
419,CA-BO-IO,103_Parent_CA-BO-IO,Parent,It's colored?,975.0,991.0,2
423,CA-BO-IO,104_Parent_CA-BO-IO,Parent,"There's a part that's black and there's a part that's gray, and you write with it?",991.0,1002.0,16
427,CA-BO-IO,105_Parent_CA-BO-IO,Parent,Other...,1002.0,1005.0,1
431,CA-BO-IO,106_Parent_CA-BO-IO,Parent,Mm-hmm. I don't know.,1005.0,1016.0,4
435,CA-BO-IO,107_Parent_CA-BO-IO,Parent,Okay.,1016.0,1020.0,1
443,CA-BO-IO,108_Parent_CA-BO-IO,Parent,"Sure. That's very clever, that's very clever. Okay.  All right. So, Child, I just... What do you think of this game, this task? Was it hard? Was it easy? Was it funny?",1027.0,1044.0,32
447,CA-BO-IO,109_Parent_CA-BO-IO,Parent,It's too easy? What would've made it harder?,1044.0,1054.0,8
455,CA-BO-IO,110_Parent_CA-BO-IO,Parent,"You mean... Oh, so...",1078.0,1079.0,4
459,CA-BO-IO,111_Parent_CA-BO-IO,Parent,Not...,1079.0,1081.0,1
463,CA-BO-IO,112_Parent_CA-BO-IO,Parent,"Yeah. So it's not the, it's not the task, but it's rather the, the words that we, we're thinking of. That could have been harder?",1081.0,1092.0,25
467,CA-BO-IO,113_Parent_CA-BO-IO,Parent,"It's like, uh, like the jokes you told earlier. What was it? Like, uh, like the one about the butterfly, uh, ca-, a caterpillar?",1092.0,1110.0,24
471,CA-BO-IO,114_Parent_CA-BO-IO,Parent,"Uh, and what wa-, yeah, so wha-, so a difficult word to guess. Okay. So yeah, what did you, what did you say again? You said... So like, I think a caterpillar, like, you would say, uh, what's mo-, what, what starts off like brown and then becomes multicolor?",1110.0,1133.0,49
475,CA-BO-IO,115_Parent_CA-BO-IO,Parent,What starts green...,1133.0,1141.0,3
479,CA-BO-IO,116_Parent_CA-BO-IO,Parent,Uh-huh.,1141.0,1146.0,1
483,CA-BO-IO,117_Parent_CA-BO-IO,Parent,"Uh-huh. Can you stay seated, Child, real quick because I, I wanna see, I can't see your face. Thank you. Um, and, and would you think you'd play this game with your friends, maybe?",1146.0,1162.0,34
487,CA-BO-IO,118_Parent_CA-BO-IO,Parent,Maybe.,1162.0,1176.0,1
491,CA-BO-IO,119_Parent_CA-BO-IO,Parent,"Uh-huh. Okay, and we're gonna see your friends. Great. All right, buddy, I...",1176.0,1180.576,13
3,CA-BO-IO,120_Child_CA-BO-IO,Child,"Mm-hmm, yeah.",45.0,55.0,2
7,CA-BO-IO,121_Child_CA-BO-IO,Child,Uh-huh.,55.0,63.0,1
11,CA-BO-IO,122_Child_CA-BO-IO,Child,"Mm-hmm. Mm,  animal?",63.0,73.0,3
15,CA-BO-IO,123_Child_CA-BO-IO,Child," it's an animal? Okay. Mm, so it's a human?",73.0,86.0,9
19,CA-BO-IO,124_Child_CA-BO-IO,Child,It's a human?,86.0,95.0,3
23,CA-BO-IO,125_Child_CA-BO-IO,Child,"Mm-hmm, well...",95.0,108.0,2
27,CA-BO-IO,126_Child_CA-BO-IO,Child,It could be a bird.,108.0,113.0,5
31,CA-BO-IO,127_Child_CA-BO-IO,Child,Yeah. An insect.,113.0,130.0,3
35,CA-BO-IO,128_Child_CA-BO-IO,Child,Yeah. Mm.,130.0,166.0,2
39,CA-BO-IO,129_Child_CA-BO-IO,Child,No.,166.0,172.0,1
43,CA-BO-IO,130_Child_CA-BO-IO,Child,"Well, tools. Tools.",172.0,184.0,3
47,CA-BO-IO,131_Child_CA-BO-IO,Child,"Mm,  it's electric.",184.0,224.0,3
51,CA-BO-IO,132_Child_CA-BO-IO,Child,"I know, I know, my ",224.0,234.0,5
55,CA-BO-IO,133_Child_CA-BO-IO,Child, that. Okay.,234.0,267.0,2
59,CA-BO-IO,134_Child_CA-BO-IO,Child,"What do we do in the morning? What do, uh, before we go to bed? ",267.0,283.0,15
63,CA-BO-IO,135_Child_CA-BO-IO,Child,A tooth...,283.0,285.0,2
67,CA-BO-IO,136_Child_CA-BO-IO,Child,...brush.,285.0,288.0,1
71,CA-BO-IO,137_Child_CA-BO-IO,Child,Okay.,288.0,290.0,1
75,CA-BO-IO,138_Child_CA-BO-IO,Child,Now my turn?,290.0,320.0,3
87,CA-BO-IO,139_Child_CA-BO-IO,Child,"Um, I'm ready.",333.0,338.0,3
91,CA-BO-IO,140_Child_CA-BO-IO,Child,"Uh, a animal.",338.0,342.0,3
95,CA-BO-IO,141_Child_CA-BO-IO,Child,No.,342.0,346.0,1
99,CA-BO-IO,142_Child_CA-BO-IO,Child,"No, it's not  What? A human.",346.0,357.0,6
103,CA-BO-IO,143_Child_CA-BO-IO,Child, It's not what you said.,357.0,366.0,5
107,CA-BO-IO,144_Child_CA-BO-IO,Child,No.,366.0,373.0,1
111,CA-BO-IO,145_Child_CA-BO-IO,Child,"Mm, no. Is it in France?",373.0,383.0,6
115,CA-BO-IO,146_Child_CA-BO-IO,Child,Yes.,383.0,387.0,1
119,CA-BO-IO,147_Child_CA-BO-IO,Child,And it doesn't exist.,387.0,392.0,4
123,CA-BO-IO,148_Child_CA-BO-IO,Child,We say...,392.0,393.0,2
127,CA-BO-IO,149_Child_CA-BO-IO,Child,"...it exists, but it doesn't exist.",393.0,401.0,6
131,CA-BO-IO,150_Child_CA-BO-IO,Child,No.,401.0,414.0,1
135,CA-BO-IO,151_Child_CA-BO-IO,Child,"Like, it lives in space. Like, it doesn't exist. We don't know if it exist.",414.0,433.0,15
139,CA-BO-IO,152_Child_CA-BO-IO,Child,"Um, the mythology of ",433.0,439.0,4
147,CA-BO-IO,153_Child_CA-BO-IO,Child,Of...,443.0,445.0,1
151,CA-BO-IO,154_Child_CA-BO-IO,Child,It's not mythology.,445.0,456.0,3
155,CA-BO-IO,155_Child_CA-BO-IO,Child,"The science, uh, doesn't really know if it exists, the creature.",456.0,473.0,11
159,CA-BO-IO,156_Child_CA-BO-IO,Child,Yeah. Yes.,473.0,481.0,2
163,CA-BO-IO,157_Child_CA-BO-IO,Child,It's an alien.,481.0,490.0,3
167,CA-BO-IO,158_Child_CA-BO-IO,Child,Yeah.,490.0,493.0,1
171,CA-BO-IO,159_Child_CA-BO-IO,Child, it's an animal.,493.0,497.0,3
175,CA-BO-IO,160_Child_CA-BO-IO,Child," is it...? Hmm, so it's not a human.",497.0,503.0,8
179,CA-BO-IO,161_Child_CA-BO-IO,Child,"If it's not an animal, it's not a human.",503.0,511.0,9
183,CA-BO-IO,162_Child_CA-BO-IO,Child,"Okay, so  it's in space? ",511.0,517.0,5
187,CA-BO-IO,163_Child_CA-BO-IO,Child,...it's in space?,517.0,524.0,3
191,CA-BO-IO,164_Child_CA-BO-IO,Child,It exists?,524.0,530.0,2
195,CA-BO-IO,165_Child_CA-BO-IO,Child,And...,530.0,532.0,1
199,CA-BO-IO,166_Child_CA-BO-IO,Child,'Cuz it's...,532.0,532.0,2
203,CA-BO-IO,167_Child_CA-BO-IO,Child,not...,532.0,538.0,1
207,CA-BO-IO,168_Child_CA-BO-IO,Child,What's not in...,538.0,541.0,3
211,CA-BO-IO,169_Child_CA-BO-IO,Child,...space? What's not...,541.0,546.0,3
215,CA-BO-IO,170_Child_CA-BO-IO,Child,...in space?,546.0,553.0,2
219,CA-BO-IO,171_Child_CA-BO-IO,Child,"Okay. Mm,  is it a p-planet? You said it was in space.",553.0,569.0,12
223,CA-BO-IO,172_Child_CA-BO-IO,Child,I said...,569.0,569.0,2
227,CA-BO-IO,173_Child_CA-BO-IO,Child,"""Est-ce que...""",569.0,569.0,2
231,CA-BO-IO,174_Child_CA-BO-IO,Child,"""...is it planet?""",569.0,580.0,3
235,CA-BO-IO,175_Child_CA-BO-IO,Child,So ,580.0,582.0,1
239,CA-BO-IO,176_Child_CA-BO-IO,Child,...land.,582.0,588.0,1
243,CA-BO-IO,177_Child_CA-BO-IO,Child, is in the water.,588.0,599.0,4
247,CA-BO-IO,178_Child_CA-BO-IO,Child,"Mm,  is it...? Well, I don't know. Uh, it's a tool.",599.0,621.0,11
251,CA-BO-IO,179_Child_CA-BO-IO,Child, Okay.,621.0,641.0,1
255,CA-BO-IO,180_Child_CA-BO-IO,Child,"So, uh,  it's a mountain.",641.0,651.0,5
259,CA-BO-IO,181_Child_CA-BO-IO,Child, it's a...,651.0,651.0,2
263,CA-BO-IO,182_Child_CA-BO-IO,Child,...mountain.,651.0,655.0,1
267,CA-BO-IO,183_Child_CA-BO-IO,Child,"What? And I can do what? You said, ""You can.""",655.0,667.0,10
271,CA-BO-IO,184_Child_CA-BO-IO,Child,A toucan.,667.0,688.0,2
275,CA-BO-IO,185_Child_CA-BO-IO,Child,Coffee grinds.,688.0,691.0,2
279,CA-BO-IO,186_Child_CA-BO-IO,Child,Coffee grind.,691.0,697.0,2
283,CA-BO-IO,187_Child_CA-BO-IO,Child,Coffee.,697.0,704.0,1
287,CA-BO-IO,188_Child_CA-BO-IO,Child,"Uh, post-, a machine, a coffee machine.",704.0,722.0,7
291,CA-BO-IO,189_Child_CA-BO-IO,Child,In the plant.,722.0,737.0,3
295,CA-BO-IO,190_Child_CA-BO-IO,Child,"Uh, to  the plant.",737.0,750.0,4
299,CA-BO-IO,191_Child_CA-BO-IO,Child,It's a plant?,750.0,758.0,3
303,CA-BO-IO,192_Child_CA-BO-IO,Child,Mm.,758.0,764.0,1
307,CA-BO-IO,193_Child_CA-BO-IO,Child,Violet.,764.0,770.0,1
311,CA-BO-IO,194_Child_CA-BO-IO,Child,"Uh, ",770.0,778.0,1
319,CA-BO-IO,195_Child_CA-BO-IO,Child,...it's a tree.,779.0,790.0,3
325,CA-BO-IO,196_Child_CA-BO-IO,Child,And a rose...,790.0,791.0,3
333,CA-BO-IO,197_Child_CA-BO-IO,Child,"So, it's a tree. If it's not a flower, it's a tree.",796.0,807.0,12
337,CA-BO-IO,198_Child_CA-BO-IO,Child,"Uh, algae, algae.",807.0,814.0,3
345,CA-BO-IO,199_Child_CA-BO-IO,Child," No, I don't know.",818.0,835.0,4
349,CA-BO-IO,200_Child_CA-BO-IO,Child,Strawberries.,835.0,843.0,1
353,CA-BO-IO,201_Child_CA-BO-IO,Child,"Okay. Uh, and, uh, wait, I'm, I'm thinking for one.",843.0,854.0,10
357,CA-BO-IO,202_Child_CA-BO-IO,Child,"I'm, I'm thinking. I'm ",854.0,879.0,4
365,CA-BO-IO,203_Child_CA-BO-IO,Child,I know what...,882.0,885.0,3
373,CA-BO-IO,204_Child_CA-BO-IO,Child,Yeah.,886.0,891.0,1
377,CA-BO-IO,205_Child_CA-BO-IO,Child,Yeah.,891.0,895.0,1
381,CA-BO-IO,206_Child_CA-BO-IO,Child,"Ah, no.",895.0,898.0,2
385,CA-BO-IO,207_Child_CA-BO-IO,Child,"But it's on my desk, it's on my...",898.0,907.0,8
389,CA-BO-IO,208_Child_CA-BO-IO,Child,No.,907.0,911.0,1
393,CA-BO-IO,209_Child_CA-BO-IO,Child,No.,911.0,919.0,1
397,CA-BO-IO,210_Child_CA-BO-IO,Child,"It's a marker? No, it's not a marker.",919.0,931.0,8
401,CA-BO-IO,211_Child_CA-BO-IO,Child,"And you, and you use it... And you use it...",931.0,937.0,10
405,CA-BO-IO,212_Child_CA-BO-IO,Child,...forwrite.,937.0,943.0,1
409,CA-BO-IO,213_Child_CA-BO-IO,Child,It's not a pencil.,943.0,960.0,4
413,CA-BO-IO,214_Child_CA-BO-IO,Child,"No, it's not ink. ",960.0,973.0,4
417,CA-BO-IO,215_Child_CA-BO-IO,Child,"Uh, no.",973.0,980.0,2
421,CA-BO-IO,216_Child_CA-BO-IO,Child,"The, there's, a part is black and a part is gray.",980.0,998.0,11
425,CA-BO-IO,217_Child_CA-BO-IO,Child, and we...,998.0,1003.0,2
429,CA-BO-IO,218_Child_CA-BO-IO,Child,...use it to write.,1003.0,1014.0,4
433,CA-BO-IO,219_Child_CA-BO-IO,Child,Okay. I tell it to you.,1014.0,1018.0,6
437,CA-BO-IO,220_Child_CA-BO-IO,Child,A computer.,1018.0,1021.0,2
441,CA-BO-IO,221_Child_CA-BO-IO,Child,"A computer because there's letters and we, we use it...",1021.0,1042.0,10
445,CA-BO-IO,222_Child_CA-BO-IO,Child,It's too easy.,1042.0,1047.0,3
449,CA-BO-IO,223_Child_CA-BO-IO,Child,"So what would make it harder is to, it's not like a ",1047.0,1056.0,12
453,CA-BO-IO,224_Child_CA-BO-IO,Child, You understand?,1056.0,1078.0,2
461,CA-BO-IO,225_Child_CA-BO-IO,Child,"You unders-, you...?",1079.0,1090.0,3
465,CA-BO-IO,226_Child_CA-BO-IO,Child,Yeah.,1090.0,1103.0,1
469,CA-BO-IO,227_Child_CA-BO-IO,Child,Okay.,1103.0,1131.0,1
473,CA-BO-IO,228_Child_CA-BO-IO,Child,No.,1131.0,1134.0,1
477,CA-BO-IO,229_Child_CA-BO-IO,Child,"Well, what starts green, and afterwards white, and afterwards multicolor.",1134.0,1143.0,10
481,CA-BO-IO,230_Child_CA-BO-IO,Child,It's the butterfly.,1143.0,1158.0,3
485,CA-BO-IO,231_Child_CA-BO-IO,Child,M-maybe.,1158.0,1164.0,1
489,CA-BO-IO,232_Child_CA-BO-IO,Child,"Maybe, uh, today I'm going to play it with my friends. Maybe today I'm playing it with ",1164.0,1180.576,17
1,CA-AN-ZN,0_Parent_CA-AN-ZN,Parent," Alors regarde, Zach,  heuu... on va joeur à un petit jeu, et donc ce petit jeu est que je vais essayer de te faire deviner un mot, ok? Donc moi j'ai, je vais avoir un mot s, et toi tu vas me poser des questions, et moi, alors je s, heu je te re... et je suis pas obligé répondre juste par oui ou par non hein, je peux dire d'autres choses. Ok? Et donc une fois que ça c'est fait, à ce moment là on change des rôles. C'est à dire que ce sera à toi d'essayer de me faire deviner un mot.Est-ce que c'est clair?",6.0,41.0,107
5,CA-AN-ZN,1_Parent_CA-AN-ZN,Parent,"Ben il faut que tu aies en tête n'importe lequel, et moi je vais poser des questions, et tu vas me répondre, donc tu sois tu me réponds par oui ou par non, ou bien tu peux me donner des... tu peux me donner un petit peu d'indices.",41.0,55.0,48
9,CA-AN-ZN,2_Parent_CA-AN-ZN,Parent,ça va t'as bien compris les r... les règles ou...?,55.0,58.0,10
13,CA-AN-ZN,3_Parent_CA-AN-ZN,Parent,"Heu.... Ok ben écoute on va pouvoir commencer. Donc au début, c'est à moi de te faire deviner le mot.D'accord? Donc tu vas poser des questions, et heu... moi je vais te répondre heu... pour te s.. situer si tu es  sur la bonne direction ou pas . Allez vas-y, j'ai un mot en tête",58.0,83.0,55
17,CA-AN-ZN,4_Parent_CA-AN-ZN,Parent,Aaah ça vole pas du tout,83.0,89.0,6
21,CA-AN-ZN,5_Parent_CA-AN-ZN,Parent,"Heuu... non, ce n'est pas un animal. Alors je t'ai donné un peu plus d'indices, c'est une chose, et c'est une chose dont les enfants peuvent se servir le soir, en général",89.0,109.0,32
25,CA-AN-ZN,6_Parent_CA-AN-ZN,Parent,Comment?,109.0,111.0,1
29,CA-AN-ZN,7_Parent_CA-AN-ZN,Parent,"Aaaah non, c'est pour les enfants un peu plus grands quand même",111.0,127.0,12
33,CA-AN-ZN,8_Parent_CA-AN-ZN,Parent,Alors toi avant de te coucher qu'est-ce que tu fais en général?,127.0,132.0,12
37,CA-AN-ZN,9_Parent_CA-AN-ZN,Parent,Qu'est-ce qui serait bien que tu fasses? naan... qu'est-ce qui serait bien que tu fasses le soir avant d'aller te coucher?,132.0,144.0,21
41,CA-AN-ZN,10_Parent_CA-AN-ZN,Parent,Hmmouais. tu es sur la bonne voie. Donc c'est un objet qui est en rapport avec ça.,144.0,155.0,17
45,CA-AN-ZN,11_Parent_CA-AN-ZN,Parent,Nooon...,155.0,157.0,1
49,CA-AN-ZN,12_Parent_CA-AN-ZN,Parent,"Oui!! ok. donc maintenant c'est à toi d'avoir à réfléchir à un mot, et... donc tu commences par me donner un indice, je vais te poser des questions tu me réponds",157.0,172.0,31
53,CA-AN-ZN,13_Parent_CA-AN-ZN,Parent,T'as trouvé?,172.0,180.0,2
57,CA-AN-ZN,14_Parent_CA-AN-ZN,Parent,"Alors, tu veux commencer par donner un indice ou poser des questions tout de suite?",180.0,187.0,15
61,CA-AN-ZN,15_Parent_CA-AN-ZN,Parent,Alors est-ce que tu le manges?,187.0,202.0,6
65,CA-AN-ZN,16_Parent_CA-AN-ZN,Parent,"Heuu, c'est vivant?",202.0,206.0,3
69,CA-AN-ZN,17_Parent_CA-AN-ZN,Parent,Euh... ça vit sur terre?,206.0,214.0,5
73,CA-AN-ZN,18_Parent_CA-AN-ZN,Parent,Sur la mer ou dans la mer?,214.0,216.0,7
77,CA-AN-ZN,19_Parent_CA-AN-ZN,Parent,D'accord.,216.0,219.0,1
79,CA-AN-ZN,20_Parent_CA-AN-ZN,Parent,"Alors, heu... je pense que c'est un poisson",219.0,229.0,8
83,CA-AN-ZN,21_Parent_CA-AN-ZN,Parent,C'était poisson c'est ça?,229.0,234.0,4
87,CA-AN-ZN,22_Parent_CA-AN-ZN,Parent,Ah. est-ce que c'est des...poissons tropicaux?,234.0,244.0,6
91,CA-AN-ZN,23_Parent_CA-AN-ZN,Parent,Est-ce que c'est un...c'est un combattant?,244.0,249.0,6
95,CA-AN-ZN,24_Parent_CA-AN-ZN,Parent,"Oh... très bien bah écoute on va changer maintenant c'est à moi, hem... ok c'est bon! tu veux un indice pour commencer ou tu veux poser des questions?",249.0,270.0,28
99,CA-AN-ZN,25_Parent_CA-AN-ZN,Parent,Euh... oui.,270.0,277.0,2
103,CA-AN-ZN,26_Parent_CA-AN-ZN,Parent,Non. ça vit sur la terre.,277.0,284.0,6
107,CA-AN-ZN,27_Parent_CA-AN-ZN,Parent,mais c'est immobile,284.0,289.0,3
111,CA-AN-ZN,28_Parent_CA-AN-ZN,Parent,C'est pas un arbre mais c'est un végétal quand même,289.0,306.0,10
115,CA-AN-ZN,29_Parent_CA-AN-ZN,Parent,Oui...,306.0,310.0,1
119,CA-AN-ZN,30_Parent_CA-AN-ZN,Parent,Non.,310.0,314.0,1
123,CA-AN-ZN,31_Parent_CA-AN-ZN,Parent,"hmmm... c'est plus petit. et euh, tu veux un indice ou pas?",314.0,322.0,12
127,CA-AN-ZN,32_Parent_CA-AN-ZN,Parent,ça se mange,322.0,328.0,3
131,CA-AN-ZN,33_Parent_CA-AN-ZN,Parent,"Non, alors un radis c'est sous la terre, ça c'est pas sous la terre c'est sur la terre. et c'est très bon.",328.0,339.0,22
135,CA-AN-ZN,34_Parent_CA-AN-ZN,Parent,Non plus... c'est plus sucré qu'une tomate.,339.0,341.0,7
139,CA-AN-ZN,35_Parent_CA-AN-ZN,Parent,Comment?,341.0,354.0,1
143,CA-AN-ZN,36_Parent_CA-AN-ZN,Parent,C'est sucré...on en mange en été,354.0,369.0,6
147,CA-AN-ZN,37_Parent_CA-AN-ZN,Parent,"Non... tu adore ça c'est un fruit, mais c'est pas un melon...comment?",369.0,377.0,12
151,CA-AN-ZN,38_Parent_CA-AN-ZN,Parent,Ouais...bravo zack! des fraises c'est ça,377.0,382.0,6
155,CA-AN-ZN,39_Parent_CA-AN-ZN,Parent,Ok donc heu... ben à toi maintenant!,382.0,390.0,7
159,CA-AN-ZN,40_Parent_CA-AN-ZN,Parent,Alors. est-ce que c'est vivant?,390.0,400.0,5
163,CA-AN-ZN,41_Parent_CA-AN-ZN,Parent,C'est un objet?,400.0,406.0,3
167,CA-AN-ZN,42_Parent_CA-AN-ZN,Parent,Hm... est-ce que tu peux me donner un indice alors?,406.0,426.0,10
171,CA-AN-ZN,43_Parent_CA-AN-ZN,Parent,Aller sur le quoi?,426.0,431.0,4
175,CA-AN-ZN,44_Parent_CA-AN-ZN,Parent,Hola... zackary?,431.0,437.0,2
179,CA-AN-ZN,45_Parent_CA-AN-ZN,Parent,"Non excuse moi, ça s'est coupé à un moment... tu m'as dit c'était très...c'est très très beau c'est ça?",437.0,449.0,19
183,CA-AN-ZN,46_Parent_CA-AN-ZN,Parent,On peut aller sur le toit. Donc c'est un bâtiment en fait c'est ça?,449.0,456.0,14
187,CA-AN-ZN,47_Parent_CA-AN-ZN,Parent,C'est un bâtiment c'est très très beau... on peut aller sur le toit...c'est à Marseille?,456.0,466.0,15
191,CA-AN-ZN,48_Parent_CA-AN-ZN,Parent,Clairement pas. c'est en france ou pas?,466.0,471.0,7
195,CA-AN-ZN,49_Parent_CA-AN-ZN,Parent,Ah...c'est une cathédrale?,471.0,478.0,3
199,CA-AN-ZN,50_Parent_CA-AN-ZN,Parent,C'est en Italie c'est ça?,478.0,483.0,5
203,CA-AN-ZN,51_Parent_CA-AN-ZN,Parent,C'est le dôme de Milan!,483.0,488.0,5
207,CA-AN-ZN,52_Parent_CA-AN-ZN,Parent,Okay...,488.0,493.0,1
211,CA-AN-ZN,53_Parent_CA-AN-ZN,Parent, Ouais ok c'est bien ça! c'est à moi! euh... ça y est! j'ai le mot.,493.0,513.0,15
215,CA-AN-ZN,54_Parent_CA-AN-ZN,Parent,"Non, ça vit pas",513.0,522.0,4
219,CA-AN-ZN,55_Parent_CA-AN-ZN,Parent,"Non, c'est pas un pays. c'est quelque chose de uhm, qui n'est pas matériel. c'est assez abstrait. c'est plutôt un évènement",522.0,535.0,21
223,CA-AN-ZN,56_Parent_CA-AN-ZN,Parent,"Non. ça peut pas être ni chaud ni froid, c'est un évènement.",535.0,548.0,12
227,CA-AN-ZN,57_Parent_CA-AN-ZN,Parent,"Et oui, c'est parce qu'il y a des problèmes de connection. Donc, ça se passe une fois par an,",548.0,569.0,19
231,CA-AN-ZN,58_Parent_CA-AN-ZN,Parent,"Non, c'est pas Noël",569.0,576.0,4
235,CA-AN-ZN,59_Parent_CA-AN-ZN,Parent,mais c'est aussi une fête. Comment?,576.0,583.0,6
239,CA-AN-ZN,60_Parent_CA-AN-ZN,Parent,"Heu le 9 mars, nan. c'est aussi une fête uhn,  c'est pas elle mais c'est une fête.",583.0,611.0,17
243,CA-AN-ZN,61_Parent_CA-AN-ZN,Parent,Comment?,611.0,614.0,1
247,CA-AN-ZN,62_Parent_CA-AN-ZN,Parent,"non c'est pas ça. ouais, zackary j'suis désolé ça s'est coupé un petit peu tu m'entends là ou pas?",614.0,630.0,19
251,CA-AN-ZN,63_Parent_CA-AN-ZN,Parent,"Ouais. c'est pas la fin du ramadan. Alors qu'est-ce qu'il y a comme fête, des fêtes qui sont importantes surtout quand on est enfant",630.0,645.0,24
255,CA-AN-ZN,64_Parent_CA-AN-ZN,Parent,Non plus.,645.0,650.0,2
259,CA-AN-ZN,65_Parent_CA-AN-ZN,Parent,Non plus... le tien a eu lieu il y a pas très très longtemps,650.0,661.0,14
263,CA-AN-ZN,66_Parent_CA-AN-ZN,Parent,"Oui! bravo. bravo zak. allez à toi de jouer, à toi de me faire deviner un mot",661.0,677.0,17
267,CA-AN-ZN,67_Parent_CA-AN-ZN,Parent,Ouais d'accord vas-y.,677.0,688.0,3
271,CA-AN-ZN,68_Parent_CA-AN-ZN,Parent,les 2 sens sont des sens propres? ok euh... un avocat.,688.0,699.0,11
275,CA-AN-ZN,69_Parent_CA-AN-ZN,Parent,"Et euh, donc les 2 sens désignent des choses qui sont très différentes ou pas?",699.0,708.0,15
279,CA-AN-ZN,70_Parent_CA-AN-ZN,Parent,assez différentes...euh...,708.0,717.0,2
